
# Surface 0 of 1 surfaces

# Contour 0, label:      532
 512  515.884  518.5 
 512  515.884  518.5 


# Contour 29, label:      518
 512  515.203  518 
 512  515.203  518 
 512  515.203  518 
 512  515.203  518 
 512  515.203  518 
 512  515.203  518 
 512  515.203  518 
 512  515.203  518 
 512  515.203  518 
 512  515.203  518 


# Contour 30, label:      518
 512  513.086  517.5 
 512  513.086  517.5 
 512  513.086  517.5 
 512  513.086  517.5 
 512  513.086  517.5 
 512  513.086  517.5 
 512  513.086  517.5 
 512  513.086  517.5 
 512  513.086  517.5 
 512  513.086  517.5 


# Contour 31, label:      517
 512  512.949  517 
 512  512.949  517 
 512  512.949  517 
 512  512.949  517 
 512  512.949  517 
 512  512.949  517 
 512  512.949  517 
 512  512.949  517 
 512  512.949  517 
 512  512.949  517 


# Contour 32, label:      516
 512  512.811  516.5 
 512  512.811  516.5 
 512  512.811  516.5 
 512  512.811  516.5 
 512  512.811  516.5 
 512  512.811  516.5 
 512  512.811  516.5 
 512  512.811  516.5 
 512  512.811  516.5 
 512  512.811  516.5 


# Contour 33, label:      516
 512  512.674  516 
 512  512.674  516 
 512  512.674  516 
 512  512.674  516 
 512  512.674  516 
 512  512.674  516 
 512  512.674  516 
 512  512.674  516 
 512  512.674  516 
 512  512.674  516 


# Contour 34, label:      516
 512  512.537  515.5 
 512  512.537  515.5 
 512  512.537  515.5 
 512  512.537  515.5 
 512  512.537  515.5 
 512  512.537  515.5 
 512  512.537  515.5 
 512  512.537  515.5 
 512  512.537  515.5 
 512  512.537  515.5 


# Contour 35, label:      515
 512  512.4  515 
 512  512.4  515 
 512  512.4  515 
 512  512.4  515 
 512  512.4  515 
 512  512.4  515 
 512  512.4  515 
 512  512.4  515 
 512  512.4  515 
 512  512.4  515 


# Contour 36, label:      514
 512  512.263  514.5 
 512  512.263  514.5 
 512  512.263  514.5 
 512  512.263  514.5 
 512  512.263  514.5 
 512  512.263  514.5 
 512  512.263  514.5 
 512  512.263  514.5 
 512  512.263  514.5 
 512  512.263  514.5 


# Contour 37, label:      514
 512  512.126  514 
 512  512.126  514 
 512  512.126  514 
 512  512.126  514 
 512  512.126  514 
 512  512.126  514 
 512  512.126  514 
 512  512.126  514 
 512  512.126  514 
 512  512.126  514 


# Contour 38, label:      514
 512  511.989  513.5 
 512  511.989  513.5 
 512  511.989  513.5 
 512  511.989  513.5 
 512  511.989  513.5 
 512  511.989  513.5 
 512  511.989  513.5 
 512  511.989  513.5 
 512  511.989  513.5 
 512  511.989  513.5 


# Contour 39, label:      513
 512  511.852  513 
 512  511.852  513 
 512  511.852  513 
 512  511.852  513 
 512  511.852  513 
 512  511.852  513 
 512  511.852  513 
 512  511.852  513 
 512  511.852  513 
 512  511.852  513 


# Contour 40, label:      512
 512  511.715  512.5 
 512  511.715  512.5 
 512  511.715  512.5 
 512  511.715  512.5 
 512  511.715  512.5 
 512  511.715  512.5 
 512  511.715  512.5 
 512  511.715  512.5 
 512  511.715  512.5 
 512  511.715  512.5 


# Contour 41, label:      512
 512  511.578  512 
 512  511.578  512 
 512  511.578  512 
 512  511.578  512 
 512  511.578  512 
 512  511.578  512 
 512  511.578  512 
 512  511.578  512 
 512  511.578  512 
 512  511.578  512 


# Contour 42, label:      512
 512  511.441  511.5 
 512  511.441  511.5 
 512  511.441  511.5 
 512  511.441  511.5 
 512  511.441  511.5 
 512  511.441  511.5 
 512  511.441  511.5 
 512  511.441  511.5 
 512  511.441  511.5 
 512  511.441  511.5 

